id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
1005,1115,"Primary auditory area layer 6b",AUDp6b,,1,3,8690,1002,8,1,142,/997/8/567/688/695/315/247/1002/1005/,019399,,,f,143,2706692830,734881840,Primary auditory area layer 6b
1027,835,Posterior auditory area,AUDpo,,1,3,8690,247,7,1,143,/997/8/567/688/695/315/247/1027/,019399,,,f,144,57661303,734881840,Posterior auditory area
696,935,"Posterior auditory area layer 1",AUDpo1,,1,3,8690,1027,8,1,144,/997/8/567/688/695/315/247/1027/696/,019399,,,f,145,235681893,734881840,Posterior auditory area layer 1
643,1070,"Posterior auditory area layer 2/3",AUDpo2/3,,1,3,8690,1027,8,1,145,/997/8/567/688/695/315/247/1027/643/,019399,,,f,146,3738950829,734881840,Posterior auditory area layer 2/3
759,943,"Posterior auditory area layer 4",AUDpo4,,1,3,8690,1027,8,1,146,/997/8/567/688/695/315/247/1027/759/,019399,,,f,147,2120666346,734881840,Posterior auditory area layer 4
791,947,"Posterior auditory area layer 5",AUDpo5,,1,3,8690,1027,8,1,147,/997/8/567/688/695/315/247/1027/791/,019399,,,f,148,157416572,734881840,Posterior auditory area layer 5
249,455,"Posterior auditory area layer 6a",AUDpo6a,,1,3,8690,1027,8,1,148,/997/8/567/688/695/315/247/1027/249/,019399,,,f,149,2585833835,734881840,Posterior auditory area layer 6a
456,622,"Posterior auditory area layer 6b",AUDpo6b,,1,3,8690,1027,8,1,149,/997/8/567/688/695/315/247/1027/456/,019399,,,f,150,53076177,734881840,Posterior auditory area layer 6b
1018,834,Ventral auditory area,AUDv,,1,3,8690,247,7,1,150,/997/8/567/688/695/315/247/1018/,019399,,,f,151,3132221761,734881840,Ventral auditory area
959,968,"Ventral auditory area layer 1",AUDv1,,1,3,8690,1018,8,1,151,/997/8/567/688/695/315/247/1018/959/,019399,,,f,152,2148641706,734881840,Ventral auditory area layer 1
755,1084,"Ventral auditory area layer 2/3",AUDv2/3,,1,3,8690,1018,8,1,152,/997/8/567/688/695/315/247/1018/755/,019399,,,f,153,4223622095,734881840,Ventral auditory area layer 2/3
990,972,"Ventral auditory area layer 4",AUDv4,,1,3,8690,1018,8,1,153,/997/8/567/688/695/315/247/1018/990/,019399,,,f,154,4034617125,734881840,Ventral auditory area layer 4
1023,976,"Ventral auditory area layer 5",AUDv5,,1,3,8690,1018,8,1,154,/997/8/567/688/695/315/247/1018/1023/,019399,,,f,155,2273079219,734881840,Ventral auditory area layer 5
520,630,"Ventral auditory area layer 6a",AUDv6a,,1,3,8690,1018,8,1,155,/997/8/567/688/695/315/247/1018/520/,019399,,,f,156,2440393689,734881840,Ventral auditory area layer 6a
598,640,"Ventral auditory area layer 6b",AUDv6b,,1,3,8690,1018,8,1,156,/997/8/567/688/695/315/247/1018/598/,019399,,,f,157,142352995,734881840,Ventral auditory area layer 6b
669,366,Visual areas,VIS,,1,3,8690,315,6,1,157,/997/8/567/688/695/315/669/,08858C,,,f,158,3978948604,734881840,Visual areas
801,1090,"Visual areas layer 1",VIS1,,1,3,8690,669,7,1,158,/997/8/567/688/695/315/669/801/,08858C,,,f,159,3577010707,734881840,Visual areas layer 1
561,1060,"Visual areas layer 2/3",VIS2/3,,1,3,8690,669,7,1,159,/997/8/567/688/695/315/669/561/,08858C,,,f,160,3921304241,734881840,Visual areas layer 2/3
913,1104,"Visual areas layer 4",VIS4,,1,3,8690,669,7,1,160,/997/8/567/688/695/315/669/913/,08858C,,,f,161,2774412956,734881840,Visual areas layer 4
937,1107,"Visual areas layer 5",VIS5,,1,3,8690,669,7,1,161,/997/8/567/688/695/315/669/937/,08858C,,,f,162,3529055754,734881840,Visual areas layer 5
457,1047,"Visual areas layer 6a",VIS6a,,1,3,8690,669,7,1,162,/997/8/567/688/695/315/669/457/,08858C,,,f,163,597515648,734881840,Visual areas layer 6a
497,1052,"Visual areas layer 6b",VIS6b,,1,3,8690,669,7,1,163,/997/8/567/688/695/315/669/497/,08858C,,,f,164,3130264634,734881840,Visual areas layer 6b
402,757,Anterolateral visual area,VISal,,1,3,8690,669,7,1,164,/997/8/567/688/695/315/669/402/,08858C,,,f,165,1250787960,734881840,Anterolateral visual area
1074,1124,"Anterolateral visual area layer 1",VISal1,,1,3,8690,402,8,1,165,/997/8/567/688/695/315/669/402/1074/,08858C,,,f,166,2830003304,734881840,Anterolateral visual area layer 1
905,1103,"Anterolateral visual area layer 2/3",VISal2/3,,1,3,8690,402,8,1,166,/997/8/567/688/695/315/669/402/905/,08858C,,,f,167,125014447,734881840,Anterolateral visual area layer 2/3
1114,1129,"Anterolateral visual area layer 4",VISal4,,1,3,8690,402,8,1,167,/997/8/567/688/695/315/669/402/1114/,08858C,,,f,168,3636762855,734881840,Anterolateral visual area layer 4
233,453,"Anterolateral visual area layer 5",VISal5,,1,3,8690,402,8,1,168,/997/8/567/688/695/315/669/402/233/,08858C,,,f,169,2948835441,734881840,Anterolateral visual area layer 5
601,1065,"Anterolateral visual area layer 6a",VISal6a,,1,3,8690,402,8,1,169,/997/8/567/688/695/315/669/402/601/,08858C,,,f,170,3828838274,734881840,Anterolateral visual area layer 6a
649,1071,"Anterolateral visual area layer 6b",VISal6b,,1,3,8690,402,8,1,170,/997/8/567/688/695/315/669/402/649/,08858C,,,f,171,2101231160,734881840,Anterolateral visual area layer 6b
394,756,Anteromedial visual area,VISam,,1,3,8690,669,7,1,171,/997/8/567/688/695/315/669/394/,08858C,,,f,172,1045871632,734881840,Anteromedial visual area
281,1025,"Anteromedial visual area layer 1",VISam1,,1,3,8690,394,8,1,172,/997/8/567/688/695/315/669/394/281/,08858C,,,f,173,660054922,734881840,Anteromedial visual area layer 1
1066,1123,"Anteromedial visual area layer 2/3",VISam2/3,,1,3,8690,394,8,1,173,/997/8/567/688/695/315/669/394/1066/,08858C,,,f,174,1625313305,734881840,Anteromedial visual area layer 2/3
401,1040,"Anteromedial visual area layer 4",VISam4,,1,3,8690,394,8,1,174,/997/8/567/688/695/315/669/394/401/,08858C,,,f,175,1463637765,734881840,Anteromedial visual area layer 4
433,1044,"Anteromedial visual area layer 5",VISam5,,1,3,8690,394,8,1,175,/997/8/567/688/695/315/669/394/433/,08858C,,,f,176,540698515,734881840,Anteromedial visual area layer 5
1046,696,"Anteromedial visual area layer 6a",VISam6a,,1,3,8690,394,8,1,176,/997/8/567/688/695/315/669/394/1046/,08858C,,,f,177,2864452889,734881840,Anteromedial visual area layer 6a
441,762,"Anteromedial visual area layer 6b",VISam6b,,1,3,8690,394,8,1,177,/997/8/567/688/695/315/669/394/441/,08858C,,,f,178,867517603,734881840,Anteromedial visual area layer 6b
409,758,Lateral visual area,VISl,,1,3,8690,669,7,1,178,/997/8/567/688/695/315/669/409/,08858C,,,f,179,1805245805,734881840,Lateral visual area
421,618,"Lateral visual area layer 1",VISl1,,1,3,8690,409,8,1,179,/997/8/567/688/695/315/669/409/421/,08858C,,,f,180,764316736,734881840,Lateral visual area layer 1
973,687,"Lateral visual area layer 2/3",VISl2/3,,1,3,8690,409,8,1,180,/997/8/567/688/695/315/669/409/973/,08858C,,,f,181,4196685917,734881840,Lateral visual area layer 2/3
573,637,"Lateral visual area layer 4",VISl4,,1,3,8690,409,8,1,181,/997/8/567/688/695/315/669/409/573/,08858C,,,f,182,1575254223,734881840,Lateral visual area layer 4
613,642,"Lateral visual area layer 5",VISl5,,1,3,8690,409,8,1,182,/997/8/567/688/695/315/669/409/613/,08858C,,,f,183,719538265,734881840,Lateral visual area layer 5
74,999,"Lateral visual area layer 6a",VISl6a,,1,3,8690,409,8,1,183,/997/8/567/688/695/315/669/409/74/,08858C,,,f,184,3506956184,734881840,Lateral visual area layer 6a
121,1005,"Lateral visual area layer 6b",VISl6b,,1,3,8690,409,8,1,184,/997/8/567/688/695/315/669/409/121/,08858C,,,f,185,1208923682,734881840,Lateral visual area layer 6b
385,755,Primary visual area,VISp,,1,3,8690,669,7,1,185,/997/8/567/688/695/315/669/385/,08858C,,,f,186,3425643282,734881840,Primary visual area
593,1064,"Primary visual area layer 1",VISp1,,1,3,8690,385,8,1,186,/997/8/567/688/695/315/669/385/593/,08858C,,,f,187,1371845489,734881840,Primary visual area layer 1
821,951,"Primary visual area layer 2/3",VISp2/3,,1,3,8690,385,8,1,187,/997/8/567/688/695/315/669/385/821/,08858C,,,f,188,2317291160,734881840,Primary visual area layer 2/3
721,1080,"Primary visual area layer 4",VISp4,,1,3,8690,385,8,1,188,/997/8/567/688/695/315/669/385/721/,08858C,,,f,189,565069822,734881840,Primary visual area layer 4
778,1087,"Primary visual area layer 5",VISp5,,1,3,8690,385,8,1,189,/997/8/567/688/695/315/669/385/778/,08858C,,,f,190,1453946728,734881840,Primary visual area layer 5
33,428,"Primary visual area layer 6a",VISp6a,,1,3,8690,385,8,1,190,/997/8/567/688/695/315/669/385/33/,08858C,,,f,191,2158341533,734881840,Primary visual area layer 6a
305,462,"Primary visual area layer 6b",VISp6b,,1,3,8690,385,8,1,191,/997/8/567/688/695/315/669/385/305/,08858C,,,f,192,430767143,734881840,Primary visual area layer 6b
425,760,Posterolateral visual area,VISpl,,1,3,8690,669,7,1,192,/997/8/567/688/695/315/669/425/,08858C,,,f,193,3499952040,734881840,Posterolateral visual area
750,942,"Posterolateral visual area layer 1",VISpl1,,1,3,8690,425,8,1,193,/997/8/567/688/695/315/669/425/750/,08858C,,,f,194,3976061451,734881840,Posterolateral visual area layer 1
269,882,"Posterolateral visual area layer 2/3",VISpl2/3,,1,3,8690,425,8,1,194,/997/8/567/688/695/315/669/425/269/,08858C,,,f,195,1134773183,734881840,Posterolateral visual area layer 2/3
869,957,"Posterolateral visual area layer 4",VISpl4,,1,3,8690,425,8,1,195,/997/8/567/688/695/315/669/425/869/,08858C,,,f,196,2627147396,734881840,Posterolateral visual area layer 4
902,961,"Posterolateral visual area layer 5",VISpl5,,1,3,8690,425,8,1,196,/997/8/567/688/695/315/669/425/902/,08858C,,,f,197,3952092690,734881840,Posterolateral visual area layer 5
377,1037,"Posterolateral visual area layer 6a",VISpl6a,,1,3,8690,425,8,1,197,/997/8/567/688/695/315/669/425/377/,08858C,,,f,198,818416878,734881840,Posterolateral visual area layer 6a
393,1039,"Posterolateral visual area layer 6b",VISpl6b,,1,3,8690,425,8,1,198,/997/8/567/688/695/315/669/425/393/,08858C,,,f,199,2848021844,734881840,Posterolateral visual area layer 6b
533,915,posteromedial visual area,VISpm,,1,3,8690,669,7,1,199,/997/8/567/688/695/315/669/533/,08858C,,,f,200,558797901,734881840,posteromedial visual area
805,383,"posteromedial visual area layer 1",VISpm1,,1,3,8690,533,8,1,200,/997/8/567/688/695/315/669/533/805/,08858C,,,f,201,403944131,734881840,posteromedial visual area layer 1
41,995,"posteromedial visual area layer 2/3",VISpm2/3,,1,3,8690,533,8,1,201,/997/8/567/688/695/315/669/533/41/,08858C,,,f,202,736869347,734881840,posteromedial visual area layer 2/3
501,628,"posteromedial visual area layer 4",VISpm4,,1,3,8690,533,8,1,202,/997/8/567/688/695/315/669/533/501/,08858C,,,f,203,1752778316,734881840,posteromedial visual area layer 4
565,636,"posteromedial visual area layer 5",VISpm5,,1,3,8690,533,8,1,203,/997/8/567/688/695/315/669/533/565/,08858C,,,f,204,528381658,734881840,posteromedial visual area layer 5
257,456,"posteromedial visual area layer 6a",VISpm6a,,1,3,8690,533,8,1,204,/997/8/567/688/695/315/669/533/257/,08858C,,,f,205,2776868924,734881840,posteromedial visual area layer 6a
469,624,"posteromedial visual area layer 6b",VISpm6b,,1,3,8690,533,8,1,205,/997/8/567/688/695/315/669/533/469/,08858C,,,f,206,1015740806,734881840,posteromedial visual area layer 6b
312782574,,Laterointermediate area,VISli,,1,3,8690,669,7,1,206,/997/8/567/688/695/315/669/312782574/,08858C,,,f,207,2157470672,734881840,Laterointermediate area
312782578,,"Laterointermediate area layer 1",VISli1,,1,3,8690,312782574,8,1,207,/997/8/567/688/695/315/669/312782574/312782578/,08858C,,,f,208,2221891232,734881840,Laterointermediate area layer 1
312782582,,"Laterointermediate area layer 2/3",VISli2/3,,1,3,8690,312782574,8,1,208,/997/8/567/688/695/315/669/312782574/312782582/,08858C,,,f,209,3431444904,734881840,Laterointermediate area layer 2/3
312782586,,"Laterointermediate area layer 4",VISli4,,1,3,8690,312782574,8,1,209,/997/8/567/688/695/315/669/312782574/312782586/,08858C,,,f,210,4094011951,734881840,Laterointermediate area layer 4
312782590,,"Laterointermediate area layer 5",VISli5,,1,3,8690,312782574,8,1,210,/997/8/567/688/695/315/669/312782574/312782590/,08858C,,,f,211,2197985977,734881840,Laterointermediate area layer 5
312782594,,"Laterointermediate area layer 6a",VISli6a,,1,3,8690,312782574,8,1,211,/997/8/567/688/695/315/669/312782574/312782594/,08858C,,,f,212,1906631730,734881840,Laterointermediate area layer 6a
312782598,,"Laterointermediate area layer 6b",VISli6b,,1,3,8690,312782574,8,1,212,/997/8/567/688/695/315/669/312782574/312782598/,08858C,,,f,213,3903698312,734881840,Laterointermediate area layer 6b
312782628,,Postrhinal area,VISpor,,1,3,8690,669,7,1,213,/997/8/567/688/695/315/669/312782628/,08858C,,,f,214,2538084619,734881840,Postrhinal area
312782632,,"Postrhinal area layer 1",VISpor1,,1,3,8690,312782628,8,1,214,/997/8/567/688/695/315/669/312782628/312782632/,08858C,,,f,215,1476324402,734881840,Postrhinal area layer 1
312782636,,"Postrhinal area layer 2/3",VISpor2/3,,1,3,8690,312782628,8,1,215,/997/8/567/688/695/315/669/312782628/312782636/,08858C,,,f,216,2862569473,734881840,Postrhinal area layer 2/3
312782640,,"Postrhinal area layer 4",VISpor4,,1,3,8690,312782628,8,1,216,/997/8/567/688/695/315/669/312782628/312782640/,08858C,,,f,217,664017085,734881840,Postrhinal area layer 4
312782644,,"Postrhinal area layer 5",VISpor5,,1,3,8690,312782628,8,1,217,/997/8/567/688/695/315/669/312782628/312782644/,08858C,,,f,218,1351821355,734881840,Postrhinal area layer 5
312782648,,"Postrhinal area layer 6a",VISpor6a,,1,3,8690,312782628,8,1,218,/997/8/567/688/695/315/669/312782628/312782648/,08858C,,,f,219,1870039016,734881840,Postrhinal area layer 6a
312782652,,"Postrhinal area layer 6b",VISpor6b,,1,3,8690,312782628,8,1,219,/997/8/567/688/695/315/669/312782628/312782652/,08858C,,,f,220,4135573074,734881840,Postrhinal area layer 6b
31,3,Anterior cingulate area,ACA,,1,3,8690,315,6,1,220,/997/8/567/688/695/315/31/,40A666,,,f,221,758743580,734881840,Anterior cingulate area
572,1061,"Anterior cingulate area layer 1",ACA1,,1,3,8690,31,7,1,221,/997/8/567/688/695/315/31/572/,40A666,,,f,222,1447442455,734881840,Anterior cingulate area layer 1
1053,1121,"Anterior cingulate area layer 2/3",ACA2/3,,1,3,8690,31,7,1,222,/997/8/567/688/695/315/31/1053/,40A666,,,f,223,3285360531,734881840,Anterior cingulate area layer 2/3
739,1082,"Anterior cingulate area layer 5",ACA5,,1,3,8690,31,7,1,223,/997/8/567/688/695/315/31/739/,40A666,,,f,224,1361837070,734881840,Anterior cingulate area layer 5
179,1012,"Anterior cingulate area layer 6a",ACA6a,,1,3,8690,31,7,1,224,/997/8/567/688/695/315/31/179/,40A666,,,f,225,611576699,734881840,Anterior cingulate area layer 6a
227,1018,"Anterior cingulate area layer 6b",ACA6b,,1,3,8690,31,7,1,225,/997/8/567/688/695/315/31/227/,40A666,,,f,226,3178937025,734881840,Anterior cingulate area layer 6b
39,4,"Anterior cingulate area dorsal part",ACAd,,1,3,8690,31,7,1,226,/997/8/567/688/695/315/31/39/,40A666,,,f,227,1697985147,734881840,Anterior cingulate area dorsal part
935,965,"Anterior cingulate area dorsal part layer 1",ACAd1,,1,3,8690,39,8,1,227,/997/8/567/688/695/315/31/39/935/,40A666,,,f,228,3009154534,734881840,Anterior cingulate area dorsal part layer 1
211,1016,"Anterior cingulate area dorsal part layer 2/3",ACAd2/3,,1,3,8690,39,8,1,228,/997/8/567/688/695/315/31/39/211/,40A666,,,f,229,2563141206,734881840,Anterior cingulate area dorsal part layer 2/3
1015,975,"Anterior cingulate area dorsal part layer 5",ACAd5,,1,3,8690,39,8,1,229,/997/8/567/688/695/315/31/39/1015/,40A666,,,f,230,3023161855,734881840,Anterior cingulate area dorsal part layer 5
919,963,"Anterior cingulate area dorsal part layer 6a",ACAd6a,,1,3,8690,39,8,1,230,/997/8/567/688/695/315/31/39/919/,40A666,,,f,231,3995874244,734881840,Anterior cingulate area dorsal part layer 6a
927,964,"Anterior cingulate area dorsal part layer 6b",ACAd6b,,1,3,8690,39,8,1,231,/997/8/567/688/695/315/31/39/927/,40A666,,,f,232,1998938750,734881840,Anterior cingulate area dorsal part layer 6b
48,5,"Anterior cingulate area ventral part",ACAv,,1,3,8690,31,7,1,232,/997/8/567/688/695/315/31/48/,40A666,,,f,233,1783773415,734881840,Anterior cingulate area ventral part
588,1063,"Anterior cingulate area ventral part layer 1",ACAv1,,1,3,8690,48,8,1,233,/997/8/567/688/695/315/31/48/588/,40A666,,,f,234,4171389733,734881840,Anterior cingulate area ventral part layer 1
296,885,"Anterior cingulate area ventral part layer 2/3",ACAv2/3,,1,3,8690,48,8,1,234,/997/8/567/688/695/315/31/48/296/,40A666,,,f,235,4195964388,734881840,Anterior cingulate area ventral part layer 2/3
772,1086,"Anterior cingulate area ventral part layer 5",ACAv5,,1,3,8690,48,8,1,235,/997/8/567/688/695/315/31/48/772/,40A666,,,f,236,4291796796,734881840,Anterior cingulate area ventral part layer 5
810,1091,"Anterior cingulate area ventral part 6a",ACAv6a,,1,3,8690,48,8,1,236,/997/8/567/688/695/315/31/48/810/,40A666,,,f,237,1257379109,734881840,Anterior cingulate area ventral part 6a
819,1092,"Anterior cingulate area ventral part 6b",ACAv6b,,1,3,8690,48,8,1,237,/997/8/567/688/695/315/31/48/819/,40A666,,,f,238,3556459679,734881840,Anterior cingulate area ventral part 6b
972,262,Prelimbic area,PL,,1,3,8690,315,6,1,238,/997/8/567/688/695/315/972/,2FA850,,,f,239,1936208719,734881840,Prelimbic area
171,1011,"Prelimbic area layer 1",PL1,,1,3,8690,972,7,1,239,/997/8/567/688/695/315/972/171/,2FA850,,,f,240,1260135134,734881840,Prelimbic area layer 1
195,1014,"Prelimbic area layer 2",PL2,,1,3,8690,972,7,1,240,/997/8/567/688/695/315/972/195/,2FA850,,,f,241,3524621156,734881840,Prelimbic area layer 2
304,886,"Prelimbic area layer 2/3",PL2/3,,1,3,8690,972,7,1,241,/997/8/567/688/695/315/972/304/,2FA850,,,f,242,612898740,734881840,Prelimbic area layer 2/3
363,1035,"Prelimbic area layer 5",PL5,,1,3,8690,972,7,1,242,/997/8/567/688/695/315/972/363/,2FA850,,,f,243,1282533063,734881840,Prelimbic area layer 5
84,1000,"Prelimbic area layer 6a",PL6a,,1,3,8690,972,7,1,243,/997/8/567/688/695/315/972/84/,2FA850,,,f,244,3335965557,734881840,Prelimbic area layer 6a
132,1006,"Prelimbic area layer 6b",PL6b,,1,3,8690,972,7,1,244,/997/8/567/688/695/315/972/132/,2FA850,,,f,245,1608489679,734881840,Prelimbic area layer 6b
44,146,Infralimbic area,ILA,,1,3,8690,315,6,1,245,/997/8/567/688/695/315/44/,59B363,,,f,246,1110609938,734881840,Infralimbic area
707,1078,"Infralimbic area layer 1",ILA1,,1,3,8690,44,7,1,246,/997/8/567/688/695/315/44/707/,59B363,,,f,247,3257448349,734881840,Infralimbic area layer 1
747,1083,"Infralimbic area layer 2",ILA2,,1,3,8690,44,7,1,247,/997/8/567/688/695/315/44/747/,59B363,,,f,248,1528948263,734881840,Infralimbic area layer 2
556,1059,"Infralimbic area layer 2/3",ILA2/3,,1,3,8690,44,7,1,248,/997/8/567/688/695/315/44/556/,59B363,,,f,249,2142889357,734881840,Infralimbic area layer 2/3
827,1093,"Infralimbic area layer 5",ILA5,,1,3,8690,44,7,1,249,/997/8/567/688/695/315/44/827/,59B363,,,f,250,3309663108,734881840,Infralimbic area layer 5
1054,980,"Infralimbic area layer 6a",ILA6a,,1,3,8690,44,7,1,250,/997/8/567/688/695/315/44/1054/,59B363,,,f,251,696971210,734881840,Infralimbic area layer 6a
1081,983,"Infralimbic area layer 6b",ILA6b,,1,3,8690,44,7,1,251,/997/8/567/688/695/315/44/1081/,59B363,,,f,252,2961423984,734881840,Infralimbic area layer 6b
714,230,Orbital area,ORB,,1,3,8690,315,6,1,252,/997/8/567/688/695/315/714/,248A5E,,,f,253,4148313092,734881840,Orbital area
264,881,"Orbital area layer 1",ORB1,,1,3,8690,714,7,1,253,/997/8/567/688/695/315/714/264/,248A5E,,,f,254,737328270,734881840,Orbital area layer 1
492,1051,"Orbital area layer 2/3",ORB2/3,,1,3,8690,714,7,1,254,/997/8/567/688/695/315/714/492/,248A5E,,,f,255,2307167309,734881840,Orbital area layer 2/3
