,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
160,VIS4,1104,08858C,7,FALSE,734881840,1,160,3,913,,,1,669,Visual areas layer 4,161,,/997/8/567/688/695/315/669/913/,2774412956,8690
161,VIS5,1107,08858C,7,FALSE,734881840,1,161,3,937,,,1,669,Visual areas layer 5,162,,/997/8/567/688/695/315/669/937/,3529055754,8690
162,VIS6a,1047,08858C,7,FALSE,734881840,1,162,3,457,,,1,669,Visual areas layer 6a,163,,/997/8/567/688/695/315/669/457/,597515648,8690
163,VIS6b,1052,08858C,7,FALSE,734881840,1,163,3,497,,,1,669,Visual areas layer 6b,164,,/997/8/567/688/695/315/669/497/,3130264634,8690
164,VISal,757,08858C,7,FALSE,734881840,1,164,3,402,,,1,669,Anterolateral visual area,165,,/997/8/567/688/695/315/669/402/,1250787960,8690
165,VISal1,1124,08858C,8,FALSE,734881840,1,165,3,1074,,,1,402,Anterolateral visual area layer 1,166,,/997/8/567/688/695/315/669/402/1074/,2830003304,8690
166,VISal2/3,1103,08858C,8,FALSE,734881840,1,166,3,905,,,1,402,Anterolateral visual area layer 2/3,167,,/997/8/567/688/695/315/669/402/905/,125014447,8690
167,VISal4,1129,08858C,8,FALSE,734881840,1,167,3,1114,,,1,402,Anterolateral visual area layer 4,168,,/997/8/567/688/695/315/669/402/1114/,3636762855,8690
168,VISal5,453,08858C,8,FALSE,734881840,1,168,3,233,,,1,402,Anterolateral visual area layer 5,169,,/997/8/567/688/695/315/669/402/233/,2948835441,8690
169,VISal6a,1065,08858C,8,FALSE,734881840,1,169,3,601,,,1,402,Anterolateral visual area layer 6a,170,,/997/8/567/688/695/315/669/402/601/,3828838274,8690
170,VISal6b,1071,08858C,8,FALSE,734881840,1,170,3,649,,,1,402,Anterolateral visual area layer 6b,171,,/997/8/567/688/695/315/669/402/649/,2101231160,8690
171,VISam,756,08858C,7,FALSE,734881840,1,171,3,394,,,1,669,Anteromedial visual area,172,,/997/8/567/688/695/315/669/394/,1045871632,8690
172,VISam1,1025,08858C,8,FALSE,734881840,1,172,3,281,,,1,394,Anteromedial visual area layer 1,173,,/997/8/567/688/695/315/669/394/281/,660054922,8690
173,VISam2/3,1123,08858C,8,FALSE,734881840,1,173,3,1066,,,1,394,Anteromedial visual area layer 2/3,174,,/997/8/567/688/695/315/669/394/1066/,1625313305,8690
174,VISam4,1040,08858C,8,FALSE,734881840,1,174,3,401,,,1,394,Anteromedial visual area layer 4,175,,/997/8/567/688/695/315/669/394/401/,1463637765,8690
175,VISam5,1044,08858C,8,FALSE,734881840,1,175,3,433,,,1,394,Anteromedial visual area layer 5,176,,/997/8/567/688/695/315/669/394/433/,540698515,8690
176,VISam6a,696,08858C,8,FALSE,734881840,1,176,3,1046,,,1,394,Anteromedial visual area layer 6a,177,,/997/8/567/688/695/315/669/394/1046/,2864452889,8690
177,VISam6b,762,08858C,8,FALSE,734881840,1,177,3,441,,,1,394,Anteromedial visual area layer 6b,178,,/997/8/567/688/695/315/669/394/441/,867517603,8690
178,VISl,758,08858C,7,FALSE,734881840,1,178,3,409,,,1,669,Lateral visual area,179,,/997/8/567/688/695/315/669/409/,1805245805,8690
179,VISl1,618,08858C,8,FALSE,734881840,1,179,3,421,,,1,409,Lateral visual area layer 1,180,,/997/8/567/688/695/315/669/409/421/,764316736,8690
180,VISl2/3,687,08858C,8,FALSE,734881840,1,180,3,973,,,1,409,Lateral visual area layer 2/3,181,,/997/8/567/688/695/315/669/409/973/,4196685917,8690
181,VISl4,637,08858C,8,FALSE,734881840,1,181,3,573,,,1,409,Lateral visual area layer 4,182,,/997/8/567/688/695/315/669/409/573/,1575254223,8690
182,VISl5,642,08858C,8,FALSE,734881840,1,182,3,613,,,1,409,Lateral visual area layer 5,183,,/997/8/567/688/695/315/669/409/613/,719538265,8690
183,VISl6a,999,08858C,8,FALSE,734881840,1,183,3,74,,,1,409,Lateral visual area layer 6a,184,,/997/8/567/688/695/315/669/409/74/,3506956184,8690
184,VISl6b,1005,08858C,8,FALSE,734881840,1,184,3,121,,,1,409,Lateral visual area layer 6b,185,,/997/8/567/688/695/315/669/409/121/,1208923682,8690
185,VISp,755,08858C,7,FALSE,734881840,1,185,3,385,,,1,669,Primary visual area,186,,/997/8/567/688/695/315/669/385/,3425643282,8690
186,VISp1,1064,08858C,8,FALSE,734881840,1,186,3,593,,,1,385,Primary visual area layer 1,187,,/997/8/567/688/695/315/669/385/593/,1371845489,8690
187,VISp2/3,951,08858C,8,FALSE,734881840,1,187,3,821,,,1,385,Primary visual area layer 2/3,188,,/997/8/567/688/695/315/669/385/821/,2317291160,8690
188,VISp4,1080,08858C,8,FALSE,734881840,1,188,3,721,,,1,385,Primary visual area layer 4,189,,/997/8/567/688/695/315/669/385/721/,565069822,8690
189,VISp5,1087,08858C,8,FALSE,734881840,1,189,3,778,,,1,385,Primary visual area layer 5,190,,/997/8/567/688/695/315/669/385/778/,1453946728,8690
190,VISp6a,428,08858C,8,FALSE,734881840,1,190,3,33,,,1,385,Primary visual area layer 6a,191,,/997/8/567/688/695/315/669/385/33/,2158341533,8690
191,VISp6b,462,08858C,8,FALSE,734881840,1,191,3,305,,,1,385,Primary visual area layer 6b,192,,/997/8/567/688/695/315/669/385/305/,430767143,8690
192,VISpl,760,08858C,7,FALSE,734881840,1,192,3,425,,,1,669,Posterolateral visual area,193,,/997/8/567/688/695/315/669/425/,3499952040,8690
193,VISpl1,942,08858C,8,FALSE,734881840,1,193,3,750,,,1,425,Posterolateral visual area layer 1,194,,/997/8/567/688/695/315/669/425/750/,3976061451,8690
194,VISpl2/3,882,08858C,8,FALSE,734881840,1,194,3,269,,,1,425,Posterolateral visual area layer 2/3,195,,/997/8/567/688/695/315/669/425/269/,1134773183,8690
195,VISpl4,957,08858C,8,FALSE,734881840,1,195,3,869,,,1,425,Posterolateral visual area layer 4,196,,/997/8/567/688/695/315/669/425/869/,2627147396,8690
196,VISpl5,961,08858C,8,FALSE,734881840,1,196,3,902,,,1,425,Posterolateral visual area layer 5,197,,/997/8/567/688/695/315/669/425/902/,3952092690,8690
197,VISpl6a,1037,08858C,8,FALSE,734881840,1,197,3,377,,,1,425,Posterolateral visual area layer 6a,198,,/997/8/567/688/695/315/669/425/377/,818416878,8690
198,VISpl6b,1039,08858C,8,FALSE,734881840,1,198,3,393,,,1,425,Posterolateral visual area layer 6b,199,,/997/8/567/688/695/315/669/425/393/,2848021844,8690
199,VISpm,915,08858C,7,FALSE,734881840,1,199,3,533,,,1,669,posteromedial visual area,200,,/997/8/567/688/695/315/669/533/,558797901,8690
200,VISpm1,383,08858C,8,FALSE,734881840,1,200,3,805,,,1,533,posteromedial visual area layer 1,201,,/997/8/567/688/695/315/669/533/805/,403944131,8690
201,VISpm2/3,995,08858C,8,FALSE,734881840,1,201,3,41,,,1,533,posteromedial visual area layer 2/3,202,,/997/8/567/688/695/315/669/533/41/,736869347,8690
202,VISpm4,628,08858C,8,FALSE,734881840,1,202,3,501,,,1,533,posteromedial visual area layer 4,203,,/997/8/567/688/695/315/669/533/501/,1752778316,8690
203,VISpm5,636,08858C,8,FALSE,734881840,1,203,3,565,,,1,533,posteromedial visual area layer 5,204,,/997/8/567/688/695/315/669/533/565/,528381658,8690
204,VISpm6a,456,08858C,8,FALSE,734881840,1,204,3,257,,,1,533,posteromedial visual area layer 6a,205,,/997/8/567/688/695/315/669/533/257/,2776868924,8690
205,VISpm6b,624,08858C,8,FALSE,734881840,1,205,3,469,,,1,533,posteromedial visual area layer 6b,206,,/997/8/567/688/695/315/669/533/469/,1015740806,8690
206,VISli,,08858C,7,FALSE,734881840,1,206,3,312782574,,,1,669,Laterointermediate area,207,,/997/8/567/688/695/315/669/312782574/,2157470672,8690
207,VISli1,,08858C,8,FALSE,734881840,1,207,3,312782578,,,1,312782574,Laterointermediate area layer 1,208,,/997/8/567/688/695/315/669/312782574/312782578/,2221891232,8690
208,VISli2/3,,08858C,8,FALSE,734881840,1,208,3,312782582,,,1,312782574,Laterointermediate area layer 2/3,209,,/997/8/567/688/695/315/669/312782574/312782582/,3431444904,8690
209,VISli4,,08858C,8,FALSE,734881840,1,209,3,312782586,,,1,312782574,Laterointermediate area layer 4,210,,/997/8/567/688/695/315/669/312782574/312782586/,4094011951,8690
210,VISli5,,08858C,8,FALSE,734881840,1,210,3,312782590,,,1,312782574,Laterointermediate area layer 5,211,,/997/8/567/688/695/315/669/312782574/312782590/,2197985977,8690
211,VISli6a,,08858C,8,FALSE,734881840,1,211,3,312782594,,,1,312782574,Laterointermediate area layer 6a,212,,/997/8/567/688/695/315/669/312782574/312782594/,1906631730,8690
212,VISli6b,,08858C,8,FALSE,734881840,1,212,3,312782598,,,1,312782574,Laterointermediate area layer 6b,213,,/997/8/567/688/695/315/669/312782574/312782598/,3903698312,8690
213,VISpor,,08858C,7,FALSE,734881840,1,213,3,312782628,,,1,669,Postrhinal area,214,,/997/8/567/688/695/315/669/312782628/,2538084619,8690
214,VISpor1,,08858C,8,FALSE,734881840,1,214,3,312782632,,,1,312782628,Postrhinal area layer 1,215,,/997/8/567/688/695/315/669/312782628/312782632/,1476324402,8690
215,VISpor2/3,,08858C,8,FALSE,734881840,1,215,3,312782636,,,1,312782628,Postrhinal area layer 2/3,216,,/997/8/567/688/695/315/669/312782628/312782636/,2862569473,8690
216,VISpor4,,08858C,8,FALSE,734881840,1,216,3,312782640,,,1,312782628,Postrhinal area layer 4,217,,/997/8/567/688/695/315/669/312782628/312782640/,664017085,8690
217,VISpor5,,08858C,8,FALSE,734881840,1,217,3,312782644,,,1,312782628,Postrhinal area layer 5,218,,/997/8/567/688/695/315/669/312782628/312782644/,1351821355,8690
218,VISpor6a,,08858C,8,FALSE,734881840,1,218,3,312782648,,,1,312782628,Postrhinal area layer 6a,219,,/997/8/567/688/695/315/669/312782628/312782648/,1870039016,8690
219,VISpor6b,,08858C,8,FALSE,734881840,1,219,3,312782652,,,1,312782628,Postrhinal area layer 6b,220,,/997/8/567/688/695/315/669/312782628/312782652/,4135573074,8690
220,ACA,3,40A666,6,FALSE,734881840,1,220,3,31,,,1,315,Anterior cingulate area,221,,/997/8/567/688/695/315/31/,758743580,8690
221,ACA1,1061,40A666,7,FALSE,734881840,1,221,3,572,,,1,31,Anterior cingulate area layer 1,222,,/997/8/567/688/695/315/31/572/,1447442455,8690
222,ACA2/3,1121,40A666,7,FALSE,734881840,1,222,3,1053,,,1,31,Anterior cingulate area layer 2/3,223,,/997/8/567/688/695/315/31/1053/,3285360531,8690
223,ACA5,1082,40A666,7,FALSE,734881840,1,223,3,739,,,1,31,Anterior cingulate area layer 5,224,,/997/8/567/688/695/315/31/739/,1361837070,8690
224,ACA6a,1012,40A666,7,FALSE,734881840,1,224,3,179,,,1,31,Anterior cingulate area layer 6a,225,,/997/8/567/688/695/315/31/179/,611576699,8690
225,ACA6b,1018,40A666,7,FALSE,734881840,1,225,3,227,,,1,31,Anterior cingulate area layer 6b,226,,/997/8/567/688/695/315/31/227/,3178937025,8690
226,ACAd,4,40A666,7,FALSE,734881840,1,226,3,39,,,1,31,Anterior cingulate area dorsal part,227,,/997/8/567/688/695/315/31/39/,1697985147,8690
227,ACAd1,965,40A666,8,FALSE,734881840,1,227,3,935,,,1,39,Anterior cingulate area dorsal part layer 1,228,,/997/8/567/688/695/315/31/39/935/,3009154534,8690
228,ACAd2/3,1016,40A666,8,FALSE,734881840,1,228,3,211,,,1,39,Anterior cingulate area dorsal part layer 2/3,229,,/997/8/567/688/695/315/31/39/211/,2563141206,8690
229,ACAd5,975,40A666,8,FALSE,734881840,1,229,3,1015,,,1,39,Anterior cingulate area dorsal part layer 5,230,,/997/8/567/688/695/315/31/39/1015/,3023161855,8690
230,ACAd6a,963,40A666,8,FALSE,734881840,1,230,3,919,,,1,39,Anterior cingulate area dorsal part layer 6a,231,,/997/8/567/688/695/315/31/39/919/,3995874244,8690
231,ACAd6b,964,40A666,8,FALSE,734881840,1,231,3,927,,,1,39,Anterior cingulate area dorsal part layer 6b,232,,/997/8/567/688/695/315/31/39/927/,1998938750,8690
232,ACAv,5,40A666,7,FALSE,734881840,1,232,3,48,,,1,31,Anterior cingulate area ventral part,233,,/997/8/567/688/695/315/31/48/,1783773415,8690
233,ACAv1,1063,40A666,8,FALSE,734881840,1,233,3,588,,,1,48,Anterior cingulate area ventral part layer 1,234,,/997/8/567/688/695/315/31/48/588/,4171389733,8690
234,ACAv2/3,885,40A666,8,FALSE,734881840,1,234,3,296,,,1,48,Anterior cingulate area ventral part layer 2/3,235,,/997/8/567/688/695/315/31/48/296/,4195964388,8690
235,ACAv5,1086,40A666,8,FALSE,734881840,1,235,3,772,,,1,48,Anterior cingulate area ventral part layer 5,236,,/997/8/567/688/695/315/31/48/772/,4291796796,8690
236,ACAv6a,1091,40A666,8,FALSE,734881840,1,236,3,810,,,1,48,Anterior cingulate area ventral part 6a,237,,/997/8/567/688/695/315/31/48/810/,1257379109,8690
237,ACAv6b,1092,40A666,8,FALSE,734881840,1,237,3,819,,,1,48,Anterior cingulate area ventral part 6b,238,,/997/8/567/688/695/315/31/48/819/,3556459679,8690
238,PL,262,2FA850,6,FALSE,734881840,1,238,3,972,,,1,315,Prelimbic area,239,,/997/8/567/688/695/315/972/,1936208719,8690
239,PL1,1011,2FA850,7,FALSE,734881840,1,239,3,171,,,1,972,Prelimbic area layer 1,240,,/997/8/567/688/695/315/972/171/,1260135134,8690
240,PL2,1014,2FA850,7,FALSE,734881840,1,240,3,195,,,1,972,Prelimbic area layer 2,241,,/997/8/567/688/695/315/972/195/,3524621156,8690
241,PL2/3,886,2FA850,7,FALSE,734881840,1,241,3,304,,,1,972,Prelimbic area layer 2/3,242,,/997/8/567/688/695/315/972/304/,612898740,8690
242,PL5,1035,2FA850,7,FALSE,734881840,1,242,3,363,,,1,972,Prelimbic area layer 5,243,,/997/8/567/688/695/315/972/363/,1282533063,8690
243,PL6a,1000,2FA850,7,FALSE,734881840,1,243,3,84,,,1,972,Prelimbic area layer 6a,244,,/997/8/567/688/695/315/972/84/,3335965557,8690
244,PL6b,1006,2FA850,7,FALSE,734881840,1,244,3,132,,,1,972,Prelimbic area layer 6b,245,,/997/8/567/688/695/315/972/132/,1608489679,8690
245,ILA,146,59B363,6,FALSE,734881840,1,245,3,44,,,1,315,Infralimbic area,246,,/997/8/567/688/695/315/44/,1110609938,8690
246,ILA1,1078,59B363,7,FALSE,734881840,1,246,3,707,,,1,44,Infralimbic area layer 1,247,,/997/8/567/688/695/315/44/707/,3257448349,8690
247,ILA2,1083,59B363,7,FALSE,734881840,1,247,3,747,,,1,44,Infralimbic area layer 2,248,,/997/8/567/688/695/315/44/747/,1528948263,8690
248,ILA2/3,1059,59B363,7,FALSE,734881840,1,248,3,556,,,1,44,Infralimbic area layer 2/3,249,,/997/8/567/688/695/315/44/556/,2142889357,8690
249,ILA5,1093,59B363,7,FALSE,734881840,1,249,3,827,,,1,44,Infralimbic area layer 5,250,,/997/8/567/688/695/315/44/827/,3309663108,8690
250,ILA6a,980,59B363,7,FALSE,734881840,1,250,3,1054,,,1,44,Infralimbic area layer 6a,251,,/997/8/567/688/695/315/44/1054/,696971210,8690
251,ILA6b,983,59B363,7,FALSE,734881840,1,251,3,1081,,,1,44,Infralimbic area layer 6b,252,,/997/8/567/688/695/315/44/1081/,2961423984,8690
252,ORB,230,248A5E,6,FALSE,734881840,1,252,3,714,,,1,315,Orbital area,253,,/997/8/567/688/695/315/714/,4148313092,8690
253,ORB1,881,248A5E,7,FALSE,734881840,1,253,3,264,,,1,714,Orbital area layer 1,254,,/997/8/567/688/695/315/714/264/,737328270,8690
254,ORB2/3,1051,248A5E,7,FALSE,734881840,1,254,3,492,,,1,714,Orbital area layer 2/3,255,,/997/8/567/688/695/315/714/492/,2307167309,8690
255,ORB5,892,248A5E,7,FALSE,734881840,1,255,3,352,,,1,714,Orbital area layer 5,256,,/997/8/567/688/695/315/714/352/,748648599,8690
256,ORB6a,1049,248A5E,7,FALSE,734881840,1,256,3,476,,,1,714,Orbital area layer 6a,257,,/997/8/567/688/695/315/714/476/,2916971551,8690
257,ORB6b,1054,248A5E,7,FALSE,734881840,1,257,3,516,,,1,714,Orbital area layer 6b,258,,/997/8/567/688/695/315/714/516/,886318501,8690
258,ORBl,231,248A5E,7,FALSE,734881840,1,258,3,723,,,1,714,Orbital area lateral part,259,,/997/8/567/688/695/315/714/723/,1366834321,8690
259,ORBl1,621,248A5E,8,FALSE,734881840,1,259,3,448,,,1,723,Orbital area lateral part layer 1,260,,/997/8/567/688/695/315/714/723/448/,370428134,8690
260,ORBl2/3,1041,248A5E,8,FALSE,734881840,1,260,3,412,,,1,723,Orbital area lateral part layer 2/3,261,,/997/8/567/688/695/315/714/723/412/,2658172417,8690
261,ORBl5,644,248A5E,8,FALSE,734881840,1,261,3,630,,,1,723,Orbital area lateral part layer 5,262,,/997/8/567/688/695/315/714/723/630/,293178623,8690
262,ORBl6a,620,248A5E,8,FALSE,734881840,1,262,3,440,,,1,723,Orbital area lateral part layer 6a,263,,/997/8/567/688/695/315/714/723/440/,4001987457,8690
263,ORBl6b,626,248A5E,8,FALSE,734881840,1,263,3,488,,,1,723,Orbital area lateral part layer 6b,264,,/997/8/567/688/695/315/714/723/488/,2004888123,8690
264,ORBm,232,248A5E,7,FALSE,734881840,1,264,3,731,,,1,714,Orbital area medial part,265,,/997/8/567/688/695/315/714/731/,3012751712,8690
265,ORBm1,1050,248A5E,8,FALSE,734881840,1,265,3,484,,,1,731,Orbital area medial part layer 1,266,,/997/8/567/688/695/315/714/731/484/,1842613794,8690
266,ORBm2,1055,248A5E,8,FALSE,734881840,1,266,3,524,,,1,731,Orbital area medial part layer 2,267,,/997/8/567/688/695/315/714/731/524/,4108148632,8690
267,ORBm2/3,638,248A5E,8,FALSE,734881840,1,267,3,582,,,1,731,Orbital area medial part layer 2/3,268,,/997/8/567/688/695/315/714/731/582/,2925130542,8690
268,ORBm5,1067,248A5E,8,FALSE,734881840,1,268,3,620,,,1,731,Orbital area medial part layer 5,269,,/997/8/567/688/695/315/714/731/620/,1790560827,8690
269,ORBm6a,962,248A5E,8,FALSE,734881840,1,269,3,910,,,1,731,Orbital area medial part layer 6a,270,,/997/8/567/688/695/315/714/731/910/,1929100654,8690
270,ORBm6b,,248A5E,8,FALSE,734881840,1,270,3,527696977,,,1,731,Orbital area medial part layer 6b,271,,/997/8/567/688/695/315/714/731/527696977/,3958566100,8690
271,ORBv,233,248A5E,7,FALSE,734881840,1,271,3,738,,,1,714,Orbital area ventral part,272,,/997/8/567/688/695/315/714/738/,2360937885,8690
272,ORBvl,234,248A5E,7,FALSE,734881840,1,272,3,746,,,1,714,Orbital area ventrolateral part,273,,/997/8/567/688/695/315/714/746/,981615620,8690
273,ORBvl1,1111,248A5E,8,FALSE,734881840,1,273,3,969,,,1,746,Orbital area ventrolateral part layer 1,274,,/997/8/567/688/695/315/714/746/969/,4095217692,8690
274,ORBvl2/3,884,248A5E,8,FALSE,734881840,1,274,3,288,,,1,746,Orbital area ventrolateral part layer 2/3,275,,/997/8/567/688/695/315/714/746/288/,361975036,8690
275,ORBvl5,1130,248A5E,8,FALSE,734881840,1,275,3,1125,,,1,746,Orbital area ventrolateral part layer 5,276,,/997/8/567/688/695/315/714/746/1125/,4084585477,8690
276,ORBvl6a,924,248A5E,8,FALSE,734881840,1,276,3,608,,,1,746,Orbital area ventrolateral part layer 6a,277,,/997/8/567/688/695/315/714/746/608/,3003346139,8690
277,ORBvl6b,933,248A5E,8,FALSE,734881840,1,277,3,680,,,1,746,Orbital area ventrolateral part layer 6b,278,,/997/8/567/688/695/315/714/746/680/,705314145,8690
278,AI,11,219866,6,FALSE,734881840,1,278,3,95,,,1,315,Agranular insular area,279,,/997/8/567/688/695/315/95/,3198937984,8690
279,AId,12,219866,7,FALSE,734881840,1,279,3,104,,,1,95,Agranular insular area dorsal part,280,,/997/8/567/688/695/315/95/104/,289370996,8690
280,AId1,1114,219866,8,FALSE,734881840,1,280,3,996,,,1,104,Agranular insular area dorsal part layer 1,281,,/997/8/567/688/695/315/95/104/996/,633930990,8690
281,AId2/3,889,219866,8,FALSE,734881840,1,281,3,328,,,1,104,Agranular insular area dorsal part layer 2/3,282,,/997/8/567/688/695/315/95/104/328/,700697199,8690
282,AId5,1127,219866,8,FALSE,734881840,1,282,3,1101,,,1,104,Agranular insular area dorsal part layer 5,283,,/997/8/567/688/695/315/95/104/1101/,581222647,8690
283,AId6a,946,219866,8,FALSE,734881840,1,283,3,783,,,1,104,Agranular insular area dorsal part layer 6a,284,,/997/8/567/688/695/315/95/104/783/,3764465407,8690
284,AId6b,952,219866,8,FALSE,734881840,1,284,3,831,,,1,104,Agranular insular area dorsal part layer 6b,285,,/997/8/567/688/695/315/95/104/831/,2036891461,8690
285,AIp,13,219866,7,FALSE,734881840,1,285,3,111,,,1,95,Agranular insular area posterior part,286,,/997/8/567/688/695/315/95/111/,1382517995,8690
286,AIp1,863,219866,8,FALSE,734881840,1,286,3,120,,,1,111,Agranular insular area posterior part layer 1,287,,/997/8/567/688/695/315/95/111/120/,3201384576,8690
287,AIp2/3,1010,219866,8,FALSE,734881840,1,287,3,163,,,1,111,Agranular insular area posterior part layer 2/3,288,,/997/8/567/688/695/315/95/111/163/,2735510231,8690
288,AIp5,891,219866,8,FALSE,734881840,1,288,3,344,,,1,111,Agranular insular area posterior part layer 5,289,,/997/8/567/688/695/315/95/111/344/,3116139673,8690
289,AIp6a,1029,219866,8,FALSE,734881840,1,289,3,314,,,1,111,Agranular insular area posterior part layer 6a,290,,/997/8/567/688/695/315/95/111/314/,1257274084,8690
290,AIp6b,1034,219866,8,FALSE,734881840,1,290,3,355,,,1,111,Agranular insular area posterior part layer 6b,291,,/997/8/567/688/695/315/95/111/355/,3556322142,8690
291,AIv,14,219866,7,FALSE,734881840,1,291,3,119,,,1,95,Agranular insular area ventral part,292,,/997/8/567/688/695/315/95/119/,4204343095,8690
292,AIv1,936,219866,8,FALSE,734881840,1,292,3,704,,,1,119,Agranular insular area ventral part layer 1,293,,/997/8/567/688/695/315/95/119/704/,4142876190,8690
293,AIv2/3,652,219866,8,FALSE,734881840,1,293,3,694,,,1,119,Agranular insular area ventral part layer 2/3,294,,/997/8/567/688/695/315/95/119/694/,2779633736,8690
294,AIv5,948,219866,8,FALSE,734881840,1,294,3,800,,,1,119,Agranular insular area ventral part layer 5,295,,/997/8/567/688/695/315/95/119/800/,4051862023,8690
295,AIv6a,1074,219866,8,FALSE,734881840,1,295,3,675,,,1,119,Agranular insular area ventral part layer 6a,296,,/997/8/567/688/695/315/95/119/675/,1561328289,8690
296,AIv6b,1077,219866,8,FALSE,734881840,1,296,3,699,,,1,119,Agranular insular area ventral part layer 6b,297,,/997/8/567/688/695/315/95/119/699/,3288771355,8690
297,RSP,314,1AA698,6,FALSE,734881840,1,297,3,254,,,1,315,Retrosplenial area,298,,/997/8/567/688/695/315/254/,2130272923,8690
298,RSPagl,394,1AA698,7,FALSE,734881840,1,298,3,894,,,1,254,Retrosplenial area lateral agranular part,299,,/997/8/567/688/695/315/254/894/,3156484255,8690
